date	ouv	haut	bas	clot	vol	devise	
25/11/2013 00:00	109	111.66	108.05	110.9	270485	USD	
26/11/2013 00:00	111.08	111.49	110.41	111.06	187238	USD	
27/11/2013 00:00	111	111.65	110.51	111.46	181435	USD	
28/11/2013 00:00	111.4	111.55	110.61	110.95	56667	USD	
29/11/2013 00:00	111.04	111.5	109.62	110.11	120889	USD	
02/12/2013 00:00	109.6	112.34	109.28	111.44	259151	USD	
03/12/2013 00:00	111.53	112.93	111.04	112.82	206999	USD	
04/12/2013 00:00	112.91	113.02	111.46	111.54	227296	USD	
05/12/2013 00:00	111.65	112.23	110.76	111.09	185702	USD	
06/12/2013 00:00	111.07	112.06	110.94	111.66	148245	USD	
09/12/2013 00:00	111.69	111.79	109.02	109.09	193286	USD	
10/12/2013 00:00	109.31	110.45	108.55	109.42	218712	USD	
11/12/2013 00:00	109.45	109.89	108.62	109.8	152021	USD	
12/12/2013 00:00	109.52	109.98	108.44	108.49	124757	USD	
13/12/2013 00:00	108.53	109	108.02	108.74	95020	USD	
16/12/2013 00:00	109.15	110.8	109	110.46	21756	USD	
17/12/2013 00:00	109.2	109.41	108.2	108.33	142542	USD	
18/12/2013 00:00	108.33	109.73	107.8	109.35	180121	USD	
19/12/2013 00:00	109.25	110.53	109.14	110.15	151506	USD	
20/12/2013 00:00	110.09	111.89	109.87	111.81	159704	USD	
23/12/2013 00:00	111.55	111.93	111.27	111.64	96528	USD	
24/12/2013 00:00	111.61	112.06	111.42	112	49272	USD	
27/12/2013 00:00	111.95	112.8	111.5	112.11	123458	USD	
30/12/2013 00:00	112.2	112.64	110.9	111.24	105152	USD	
31/12/2013 00:00	111.18	111.52	110.4	110.9	78856	USD	
02/01/2014 00:00	111	111.35	107.65	107.78	192529	USD	
03/01/2014 00:00	107.88	108.64	106.79	107.02	178859	USD	
06/01/2014 00:00	106.8	107.96	106.58	107.05	168127	USD	
07/01/2014 00:00	107.03	107.72	106.88	107.47	156659	USD	
08/01/2014 00:00	107.49	107.95	107	107.46	169246	USD	
09/01/2014 00:00	107.35	108.2	106.12	106.43	168871	USD	
10/01/2014 00:00	106.44	107.5	106.03	107.49	190733	USD	
13/01/2014 00:00	107.25	107.64	106.5	106.5	148365	USD	
14/01/2014 00:00	106.62	107.14	106.06	106.14	108724	USD	
15/01/2014 00:00	106.17	107.55	105.8	107.04	65621	USD	
16/01/2014 00:00	106.82	107.35	106.44	107.06	14562	USD	
17/01/2014 00:00	105.55	106.95	105.44	106.29	188419	USD	
20/01/2014 00:00	106.28	106.65	105.81	106.3	96060	USD	
21/01/2014 00:00	106.35	108	106.28	106.86	230521	USD	
22/01/2014 00:00	106.9	108.33	106.78	108.15	174671	USD	
23/01/2014 00:00	108.14	108.28	107.37	107.52	216502	USD	
24/01/2014 00:00	107.58	108.03	106.23	107.89	231749	USD	
27/01/2014 00:00	107.91	108.09	106.45	107.01	196164	USD	
28/01/2014 00:00	106.86	107.79	106.76	107.5	182542	USD	
29/01/2014 00:00	107.36	108.05	106.93	107.7	200131	USD	
30/01/2014 00:00	107.85	108.4	107.65	107.88	177946	USD	
31/01/2014 00:00	107.75	107.94	106.31	106.33	217206	USD	
03/02/2014 00:00	106.4	106.72	105.4	106.15	253231	USD	
04/02/2014 00:00	105.85	106.23	105.49	106	173555	USD	
05/02/2014 00:00	106.09	106.44	105.58	106.15	179310	USD	
06/02/2014 00:00	106.28	107.44	106.15	107.44	194778	USD	
07/02/2014 00:00	107.32	109.74	106.88	109.58	204003	USD	
10/02/2014 00:00	109.75	109.75	108.48	108.52	157012	USD	
11/02/2014 00:00	108.52	109.24	108.47	108.72	131092	USD	
12/02/2014 00:00	108.78	109.5	108.47	108.57	103566	USD	
13/02/2014 00:00	108.68	108.84	108.09	108.7	16001	USD	
14/02/2014 00:00	108.58	109.25	107.85	109.07	142273	USD	
17/02/2014 00:00	109.13	109.4	108.64	109.07	52241	USD	
18/02/2014 00:00	109.07	110.61	108.84	110.61	141245	USD	
19/02/2014 00:00	110.55	110.82	110.02	110.52	156908	USD	
20/02/2014 00:00	110.39	110.46	109.58	110.41	140011	USD	
21/02/2014 00:00	110.5	110.5	109.35	109.76	145368	USD	
24/02/2014 00:00	109.65	110.77	109.5	110.7	191232	USD	
25/02/2014 00:00	110.64	110.64	109.42	109.63	186512	USD	
26/02/2014 00:00	109.56	109.97	109.2	109.46	168182	USD	
27/02/2014 00:00	109.41	109.45	108.65	108.91	183727	USD	
28/02/2014 00:00	108.85	109.34	108.4	109.09	178437	USD	
03/03/2014 00:00	109.44	112.39	109.26	111.19	263425	USD	
04/03/2014 00:00	111.16	111.32	109.02	109.1	208592	USD	
05/03/2014 00:00	109.17	109.36	107.55	107.71	212370	USD	
06/03/2014 00:00	107.66	108.54	107.37	108.37	217213	USD	
07/03/2014 00:00	108.3	109.09	107.82	108.72	161704	USD	
10/03/2014 00:00	108.73	108.85	107.75	107.94	141564	USD	
11/03/2014 00:00	107.88	108.7	107.83	108.32	138765	USD	
12/03/2014 00:00	108.41	108.55	107.61	108.3	157404	USD	
13/03/2014 00:00	108.26	108.51	106.98	107.42	82789	USD	
14/03/2014 00:00	107.25	108.69	107.24	108.54	12490	USD	
17/03/2014 00:00	108.55	108.6	106.16	106.44	160479	USD	
18/03/2014 00:00	106.4	106.85	105.85	106.72	162763	USD	
19/03/2014 00:00	106.6	106.87	105.71	105.87	182145	USD	
20/03/2014 00:00	105.9	106.75	105.41	106.15	194147	USD	
21/03/2014 00:00	106.22	107.77	106.01	107.1	159308	USD	
24/03/2014 00:00	107.01	107.5	106.45	106.6	137012	USD	
25/03/2014 00:00	106.59	107.48	106.44	106.95	161146	USD	
26/03/2014 00:00	106.97	107.35	106.48	107	158915	USD	
27/03/2014 00:00	107	107.99	106.77	107.65	171950	USD	
28/03/2014 00:00	107.73	108.39	107.62	107.97	134094	USD	
31/03/2014 00:00	108	108.33	107.05	107.7	140095	USD	
01/04/2014 00:00	107.66	107.8	105.1	105.38	184706	USD	
02/04/2014 00:00	105.32	105.85	103.95	104.72	258954	USD	
03/04/2014 00:00	104.59	106.32	104.45	106.28	210901	USD	
04/04/2014 00:00	106.17	107.04	106.1	106.64	179530	USD	
07/04/2014 00:00	106.35	106.63	105.13	106.03	208772	USD	
08/04/2014 00:00	105.97	107.85	105.78	107.54	186681	USD	
09/04/2014 00:00	107.5	108.14	107.12	107.8	134622	USD	
10/04/2014 00:00	107.9	107.92	107.26	107.37	122203	USD	
11/04/2014 00:00	107.35	107.87	106.98	107.13	101708	USD	
14/04/2014 00:00	107.42	109.12	107.26	108.93	93779	USD	
15/04/2014 00:00	108.92	109.11	108.27	108.72	19345	USD	
16/04/2014 00:00	109.43	110.36	109	109.54	217498	USD	
17/04/2014 00:00	109.6	110.19	109.08	109.65	156373	USD	
22/04/2014 00:00	109.94	109.99	108.53	109.5	193363	USD	
23/04/2014 00:00	109.5	109.54	108.6	109.21	174081	USD	
24/04/2014 00:00	109.22	110.65	109.07	110.33	203284	USD	
25/04/2014 00:00	110.33	110.63	109.25	109.46	206795	USD	
28/04/2014 00:00	109.5	110.2	107.86	108.16	234352	USD	
29/04/2014 00:00	108.13	109.37	108	108.85	199276	USD	
30/04/2014 00:00	108.8	108.8	107.55	108.15	198445	USD	
02/05/2014 00:00	107.72	108.95	107.6	108.6	203022	USD	
05/05/2014 00:00	108.92	108.92	107.05	107.5	134382	USD	
06/05/2014 00:00	107.53	108.21	106.97	107.03	185050	USD	
07/05/2014 00:00	107.17	108.25	106.96	108.13	204336	USD	
08/05/2014 00:00	108.07	108.15	107.38	108.02	156162	USD	
09/05/2014 00:00	108.08	109.02	107.64	107.93	166605	USD	
12/05/2014 00:00	107.94	108.77	107.94	108.41	137349	USD	
13/05/2014 00:00	108.37	109.39	108.05	109.39	125378	USD	
14/05/2014 00:00	109.39	110.41	109.32	110.21	110546	USD	
15/05/2014 00:00	110.21	110.6	109.75	110.43	20143	USD	
16/05/2014 00:00	108.96	110.05	108.88	109.74	217224	USD	
19/05/2014 00:00	109.82	110.33	109.31	109.38	159490	USD	
20/05/2014 00:00	109.33	110	109.1	109.87	156280	USD	
21/05/2014 00:00	109.76	110.73	109.7	110.47	194807	USD	
22/05/2014 00:00	110.49	111.04	110.17	110.38	190394	USD	
23/05/2014 00:00	110.38	110.7	110.25	110.58	137498	USD	
26/05/2014 00:00	110.4	110.55	109.75	110.39	27463	USD	
27/05/2014 00:00	110.35	110.8	109.71	110.18	168589	USD	
28/05/2014 00:00	110.22	110.4	109.41	109.98	166432	USD	
29/05/2014 00:00	109.89	110.46	109.72	110.11	159637	USD	
30/05/2014 00:00	110.02	110.13	109.22	109.56	163395	USD	
02/06/2014 00:00	109.7	109.87	108.62	108.78	184751	USD	
03/06/2014 00:00	108.8	108.98	108.32	108.83	172059	USD	
04/06/2014 00:00	108.89	109.5	108.25	108.33	195989	USD	
05/06/2014 00:00	108.13	108.94	107.77	108.9	180022	USD	
06/06/2014 00:00	108.85	109.31	108.46	108.77	149348	USD	
09/06/2014 00:00	108.68	110.16	108.55	109.9	179931	USD	
10/06/2014 00:00	109.95	110.32	109.1	109.63	204339	USD	
11/06/2014 00:00	109.61	110.25	109.44	110.1	126291	USD	
12/06/2014 00:00	110.09	113.34	110	113.23	123079	USD	
13/06/2014 00:00	113.75	114.69	112.75	113.5	15509	USD	
16/06/2014 00:00	112.73	113.28	112.33	113.01	167541	USD	
17/06/2014 00:00	112.97	113.8	112.16	113.38	229399	USD	
18/06/2014 00:00	113.46	114.54	113.05	114.24	233278	USD	
19/06/2014 00:00	114.22	115.71	114.15	115.01	241734	USD	
20/06/2014 00:00	114.92	115.11	114.43	114.7	188913	USD	
23/06/2014 00:00	114.99	115.66	113.86	114.06	212332	USD	
24/06/2014 00:00	113.9	114.83	113.55	114.32	218069	USD	
25/06/2014 00:00	114.31	114.65	113.23	114.16	207066	USD	
26/06/2014 00:00	114.24	114.29	113.02	113.1	173890	USD	
27/06/2014 00:00	113.07	113.71	112.9	113.19	128521	USD	
30/06/2014 00:00	113.3	113.3	112.16	112.37	215129	USD	
01/07/2014 00:00	112.5	112.83	111.85	112.2	218726	USD	
02/07/2014 00:00	112.19	112.42	110.92	111	261772	USD	
03/07/2014 00:00	111	111.17	110.53	111.06	209858	USD	
04/07/2014 00:00	111.05	111.29	110.56	110.58	66731	USD	
07/07/2014 00:00	110.65	110.92	109.94	110.03	144083	USD	
08/07/2014 00:00	110	110.16	108.69	108.91	227912	USD	
09/07/2014 00:00	108.97	109	108.14	108.2	165244	USD	
10/07/2014 00:00	108.15	108.88	107.76	108.65	149880	USD	
11/07/2014 00:00	108.58	108.74	106.27	106.59	167437	USD	
14/07/2014 00:00	106.42	107.5	106.21	106.83	96666	USD	
15/07/2014 00:00	106.81	106.9	104.39	105.94	62950	USD	
16/07/2014 00:00	105.9	106.58	105.72	105.91	10691	USD	
17/07/2014 00:00	107.13	108.52	106.8	108.34	283799	USD	
18/07/2014 00:00	108.5	108.62	106.94	107.15	200623	USD	
21/07/2014 00:00	107.15	107.87	106.79	107.84	205858	USD	
22/07/2014 00:00	107.8	108.4	107.04	107.07	173313	USD	
23/07/2014 00:00	106.87	108.21	106.87	108.13	194705	USD	
24/07/2014 00:00	108.15	108.21	106.83	107.19	170820	USD	
25/07/2014 00:00	107.2	108.46	106.73	108.16	245471	USD	
28/07/2014 00:00	108.3	108.38	107.01	107.55	132387	USD	
29/07/2014 00:00	107.46	108.05	107.13	107.63	168784	USD	
30/07/2014 00:00	107.5	107.86	105.84	106.04	210750	USD	
31/07/2014 00:00	106.06	106.59	105.45	105.65	221420	USD	
01/08/2014 00:00	105.6	106.12	104.39	104.61	209155	USD	
04/08/2014 00:00	104.82	105.71	104.52	105.47	195022	USD	
05/08/2014 00:00	105.5	105.65	104.07	104.79	196241	USD	
06/08/2014 00:00	104.88	105.44	104.54	104.76	195370	USD	
07/08/2014 00:00	104.64	105.92	104.16	105.86	181069	USD	
08/08/2014 00:00	105.67	106.85	104.67	104.79	196195	USD	
11/08/2014 00:00	105	105.43	104.47	104.6	139058	USD	
12/08/2014 00:00	104.5	104.61	102.65	102.97	136569	USD	
13/08/2014 00:00	102.84	104.35	102.37	104.07	95037	USD	
14/08/2014 00:00	104.06	104.33	101.92	101.95	18226	USD	
18/08/2014 00:00	103.21	103.3	101.11	101.8	173690	USD	
19/08/2014 00:00	101.62	102.07	101.07	101.59	167003	USD	
20/08/2014 00:00	101.5	102.37	101.44	102.34	154701	USD	
21/08/2014 00:00	102.14	102.79	101.21	102.73	170612	USD	
22/08/2014 00:00	102.67	102.83	102	102.21	126072	USD	
26/08/2014 00:00	102.71	103.4	102.35	102.6	144159	USD	
27/08/2014 00:00	102.42	103.07	102.05	102.64	132923	USD	
28/08/2014 00:00	102.54	103.2	102.25	102.48	178596	USD	
29/08/2014 00:00	102.51	103.3	102.49	103.08	160361	USD	
01/09/2014 00:00	102.95	103.3	102.56	102.6	69564	USD	
02/09/2014 00:00	102.64	102.86	100.17	100.58	234212	USD	
03/09/2014 00:00	100.4	103.13	100.4	102.35	227567	USD	
04/09/2014 00:00	102.41	102.95	101.7	101.85	201498	USD	
05/09/2014 00:00	101.87	102.44	100.35	100.95	195922	USD	
08/09/2014 00:00	100.8	101	99.36	100.28	193337	USD	
09/09/2014 00:00	100.2	100.62	99.03	99.22	168556	USD	
10/09/2014 00:00	99.35	99.47	97.6	98.11	196085	USD	
11/09/2014 00:00	98.12	98.49	96.72	98.17	141850	USD	
12/09/2014 00:00	98.25	98.8	96.83	97.05	99298	USD	
15/09/2014 00:00	96.9	97.33	96.21	96.63	19954	USD	
16/09/2014 00:00	97.96	99.45	97.44	98.95	190640	USD	
17/09/2014 00:00	98.95	99.61	98.51	98.71	185425	USD	
18/09/2014 00:00	98.69	99.14	97.42	97.64	187464	USD	
22/09/2014 00:00	98.5	98.5	96.38	98.12	153502	USD	
23/09/2014 00:00	96.91	97.59	96.55	96.85	153502	USD	
24/09/2014 00:00	96.89	97.33	95.6	97.1	153502	USD	
25/09/2014 00:00	97.03	97.56	96.22	97.01	153502	USD	
26/09/2014 00:00	97.11	97.5	96.46	97.02	153502	USD	
29/09/2014 00:00	96.81	97.34	96.27	97.12	153502	USD	
30/09/2014 00:00	97.15	97.8	94.24	94.94	153502	USD	
01/10/2014 00:00	94.77	96.23	93.78	94.21	153502	USD	
02/10/2014 00:00	94.3	94.37	91.55	93.83	153502	USD	
03/10/2014 00:00	93.75	94.06	91.48	92.18	153502	USD	
06/10/2014 00:00	91.9	93.21	91.25	92.94	153502	USD	
08/10/2014 00:00	91.89	91.89	90.57	91.58	153502	USD	
09/10/2014 00:00	91.62	91.85	88.57	88.78	153502	USD	
10/10/2014 00:00	89.1	90.49	88.11	89.86	153502	USD	
13/10/2014 00:00	89.89	90.18	87.74	88.1	153502	USD	
14/10/2014 00:00	88.23	88.74	84.48	85.42	153502	USD	
15/10/2014 00:00	85.54	85.62	83.02	83.32	153502	USD	
16/10/2014 00:00	83.45	85	82.6	84.49	153502	USD	
17/10/2014 00:00	86.5	87.34	85.49	86.14	153502	USD	
22/10/2014 00:00	86.46	87.07	84.47	84.6	153502	USD	
23/10/2014 00:00	84.71	87.19	84.12	86.83	153502	USD	
24/10/2014 00:00	86.78	86.78	85.29	86.25	153502	USD	
27/10/2014 00:00	86.08	86.25	84.55	85.43	153502	USD	
28/10/2014 00:00	85.5	86.38	85.08	86.24	153502	USD	
29/10/2014 00:00	86.1	87.94	86.06	86.78	153502	USD	
30/10/2014 00:00	86.93	87.1	85.71	86.03	153502	USD	
03/11/2014 00:00	85.85	86.4	84.01	84.18	153502	USD	
05/11/2014 00:00	82.78	84.45	81.63	83.3	153502	USD	
06/11/2014 00:00	83.1	83.27	82.05	82.79	153502	USD	
07/11/2014 00:00	82.67	83.86	82.16	83.06	153502	USD	
10/11/2014 00:00	83.26	84.97	81.99	82.04	153502	USD	
11/11/2014 00:00	82.13	82.38	80.46	81.24	153502	USD	
12/11/2014 00:00	81.25	81.65	79.72	79.9	153502	USD	
13/11/2014 00:00	79.97	80.2	77.83	77.83	153502	USD	
14/11/2014 00:00	77.67	79.75	76.76	79.67	153502	USD	
17/11/2014 00:00	79.5	79.6	77.94	79.08	153502	USD	
19/11/2014 00:00	78.41	79.45	78.05	78.2	153502	USD	
21/11/2014 00:00	79.95	81.61	79.07	80.52	153502	USD	
24/11/2014 00:00	80.5	80.85	79.41	79.49	153502	USD	
25/11/2014 00:00	79.45	80.44	78.05	78.18	153502	USD	
26/11/2014 00:00	78.28	78.86	77.3	77.57	153502	USD	
27/11/2014 00:00	77.4	77.46	71.25	72.84	153502	USD	
28/11/2014 00:00	72.58	73.41	69.78	70.02	153502	USD	
02/12/2014 00:00	72.51	73.03	70.4	70.95	153502	USD	
03/12/2014 00:00	70.95	71.46	69.5	69.9	153502	USD	
04/12/2014 00:00	70.15	70.6	68.81	69.51	153502	USD	
05/12/2014 00:00	69.53	69.82	68.1	68.7	153502	USD	
09/12/2014 00:00	66	67.04	65.29	66.42	153502	USD	
10/12/2014 00:00	66.25	66.36	63.56	64.52	153502	USD	
11/12/2014 00:00	64.47	65.13	63.11	63.3	153502	USD	
12/12/2014 00:00	63.01	63.66	61.35	61.44	153502	USD	
15/12/2014 00:00	61.2	63.25	60.2	60.47	153502	USD	
16/12/2014 00:00	60.65	61.01	58.5	59.75	153502	USD	
17/12/2014 00:00	59.9	63.4	58.71	60.68	153502	USD	
18/12/2014 00:00	60.94	63.7	59.17	59.86	153502	USD	
19/12/2014 00:00	59.85	62.66	59.05	62.18	153502	USD	
22/12/2014 00:00	61.99	62.97	59.84	60.1	153502	USD	
23/12/2014 00:00	60.24	62.14	59.84	61.22	153502	USD	
24/12/2014 00:00	61.63	61.71	59.37	60.15	153502	USD	
30/12/2014 00:00	57.93	58.39	56.74	57.62	153502	USD	
31/12/2014 00:00	57.35	57.68	55.81	57.55	153502	USD	
02/01/2015 00:00	58.02	58.54	55.48	56.34	153502	USD	
05/01/2015 00:00	56.25	56.3	52.66	53.04	153502	USD	
07/01/2015 00:00	51.15	51.84	49.66	51.09	153502	USD	
08/01/2015 00:00	51.06	51.91	49.81	51.07	153502	USD	
09/01/2015 00:00	51.25	51.44	48.9	50.06	153502	USD	
12/01/2015 00:00	49.93	49.98	47.16	47.25	153502	USD	
13/01/2015 00:00	45.58	47.29	45.19	46.78	153502	USD	
14/01/2015 00:00	46.84	49.21	45.59	48.71	153502	USD	
15/01/2015 00:00	48.68	50.62	47	47.68	153502	USD	
16/01/2015 00:00	48.25	50.41	48.07	49.97	153502	USD	
19/01/2015 00:00	50.1	50.35	48.68	48.93	153502	USD	
20/01/2015 00:00	48.91	49.48	47.78	48.16	153502	USD	
21/01/2015 00:00	48.29	49.59	48.21	48.71	153502	USD	
22/01/2015 00:00	48.6	50.45	48.02	48.74	153502	USD	
23/01/2015 00:00	49.11	49.8	48.58	48.7	153502	USD	
26/01/2015 00:00	48.56	49.29	47.57	48.12	153502	USD	
27/01/2015 00:00	48.25	49.99	47.67	49.23	153502	USD	
28/01/2015 00:00	49.1	49.72	48.29	48.53	153502	USD	
29/01/2015 00:00	48.69	49.25	48.37	49	153502	USD	
30/01/2015 00:00	49.15	53.08	48.76	52.39	153502	USD	
02/02/2015 00:00	52.68	55.62	51.41	54.95	153502	USD	
03/02/2015 00:00	55	59	54.84	56.97	153502	USD	
04/02/2015 00:00	57.19	58.06	53.5	54.47	153502	USD	
05/02/2015 00:00	54.8	57.87	53.07	56.55	153502	USD	
06/02/2015 00:00	56.74	59.06	56.71	58.17	153502	USD	
09/02/2015 00:00	57.93	59.61	57.3	58.03	153502	USD	
10/02/2015 00:00	57.79	58.57	56.11	57.13	153502	USD	
11/02/2015 00:00	56.81	57	53.91	55.18	153502	USD	
12/02/2015 00:00	55.12	57.5	54.72	57.06	153502	USD	
13/02/2015 00:00	59.27	61.77	59.08	61.45	153502	USD	
16/02/2015 00:00	61.83	62.57	60.71	61.62	153502	USD	
17/02/2015 00:00	61.7	63	60.27	62.25	153502	USD	
18/02/2015 00:00	62.24	62.46	59.38	59.44	153502	USD	
19/02/2015 00:00	59.54	60.99	57.8	60.06	153502	USD	
20/02/2015 00:00	60.2	61.15	59.82	60.07	153502	USD	
23/02/2015 00:00	60.3	60.67	58.37	58.98	153502	USD	
24/02/2015 00:00	59.09	60.3	58.1	58.6	153502	USD	
25/02/2015 00:00	58.75	62.2	58.41	61.92	153502	USD	
26/02/2015 00:00	61.85	62.63	59.66	60.59	153502	USD	
27/02/2015 00:00	60.75	62.83	60.51	62.21	153502	USD	
02/03/2015 00:00	62.5	62.5	59.34	59.96	153502	USD	
03/03/2015 00:00	60	61.81	59.84	60.9	153502	USD	
04/03/2015 00:00	60.85	60.94	59.47	60.43	153502	USD	
05/03/2015 00:00	60.6	61.57	60.08	60.69	153502	USD	
06/03/2015 00:00	60.75	61.3	59.17	59.8	153502	USD	
09/03/2015 00:00	59.62	60.02	58.38	58.56	153502	USD	
10/03/2015 00:00	58.37	58.72	56.12	56.4	153502	USD	
11/03/2015 00:00	56.45	57.95	55.92	57.91	153502	USD	
12/03/2015 00:00	57.92	58.81	56.51	56.99	153502	USD	
13/03/2015 00:00	57.03	57.4	54.43	54.58	153502	USD	
16/03/2015 00:00	54.41	54.64	52.5	53.38	153502	USD	
17/03/2015 00:00	54.41	54.38	52.57	53.3	153502	USD	
18/03/2015 00:00	53.28	56.84	52.68	56.32	153502	USD	
19/03/2015 00:00	56.18	56.2	53.91	54.41	153502	USD	
20/03/2015 00:00	54.46	55.67	53.55	55.2	153502	USD	
23/03/2015 00:00	55.24	56.19	54.12	55.83	153502	USD	
24/03/2015 00:00	55.83	56.79	54.85	55.46	153502	USD	
25/03/2015 00:00	55.09	57.17	54.7	56.56	153502	USD	
26/03/2015 00:00	56.35	59.78	56.3	58.98	153502	USD	
27/03/2015 00:00	58.97	59.04	55.95	56.14	153502	USD	
30/03/2015 00:00	55.96	56.65	55.2	56.43	153502	USD	
31/03/2015 00:00	56.31	56.33	54.72	55.31	153502	USD	
01/04/2015 00:00	55.18	57.69	54.7	56.73	153502	USD	
02/04/2015 00:00	56.72	57.28	54	55.03	153502	USD	
07/04/2015 00:00	57.8	59.27	57.02	58.52	153502	USD	
08/04/2015 00:00	58.3	58.72	55.45	56.06	153502	USD	
09/04/2015 00:00	56.1	58.02	55.97	56.79	153502	USD	
10/04/2015 00:00	56.84	58.12	56.25	57.97	153502	USD	
13/04/2015 00:00	58.02	59.54	57.46	57.99	153502	USD	
14/04/2015 00:00	58.17	59.24	57.76	58.91	153502	USD	
15/04/2015 00:00	58.74	60.45	58.74	60.35	153502	USD	
16/04/2015 00:00	62.9	64.95	62	63.75	153502	USD	
17/04/2015 00:00	64.02	64.5	62.95	63.7	153502	USD	
20/04/2015 00:00	63.85	64.4	62.1	63.46	153502	USD	
21/04/2015 00:00	63.52	63.52	61.65	61.84	153502	USD	
22/04/2015 00:00	61.9	63.33	61.39	62.71	153502	USD	
23/04/2015 00:00	62.88	65.58	62.22	64.74	153502	USD	
24/04/2015 00:00	64.75	65.8	64.48	65.4	153502	USD	
27/04/2015 00:00	65.47	65.61	64.4	64.56	153502	USD	
28/04/2015 00:00	64.74	65.49	63.9	64.62	153502	USD	
29/04/2015 00:00	64.64	66.72	64.13	65.63	153502	USD	
30/04/2015 00:00	65.63	66.93	65.37	66.83	153502	USD	
04/05/2015 00:00	66.4	67.1	65.95	66.48	153502	USD	
05/05/2015 00:00	66.33	68.4	66.14	67.64	153502	USD	
06/05/2015 00:00	67.71	69.63	67.35	67.46	153502	USD	
07/05/2015 00:00	67.37	68.49	65.17	65.61	153502	USD	
08/05/2015 00:00	65.64	66.12	64.23	65.45	153502	USD	
11/05/2015 00:00	65.37	65.75	64.25	64.85	153502	USD	
12/05/2015 00:00	64.77	67.23	64.68	67.15	153502	USD	
13/05/2015 00:00	67.32	68.17	66.41	66.51	153502	USD	
14/05/2015 00:00	66.54	67.29	66.25	66.58	153502	USD	
15/05/2015 00:00	66.75	67	65.37	66.93	153502	USD	
18/05/2015 00:00	66.91	67.88	65.92	66.3	191195	USD	
19/05/2015 00:00	66.19	66.39	63.95	64.37	246928	USD	
20/05/2015 00:00	64.49	65.18	64.1	64.82	205022	USD	
21/05/2015 00:00	64.89	66.88	64.83	66.55	243274	USD	
22/05/2015 00:00	66.59	66.64	65.1	65.56	174832	USD	
26/05/2015 00:00	65.7	65.7	63.29	63.94	216780	USD	
27/05/2015 00:00	63.89	64.67	61.96	62.48	246953	USD	
28/05/2015 00:00	62.2	62.93	61.24	62.91	229212	USD	
29/05/2015 00:00	62.89	65.83	62.68	65.48	269399	USD	
01/06/2015 00:00	65.59	65.8	64.25	64.93	211024	USD	
02/06/2015 00:00	64.9	65.88	64.58	65.34	238241	USD	
03/06/2015 00:00	65.38	65.4	63.5	63.76	258535	USD	
04/06/2015 00:00	63.81	64.08	61.78	62.08	225358	USD	
05/06/2015 00:00	62.08	63.43	60.94	63.21	241075	USD	
09/06/2015 00:00	62.81	65.2	62.72	65.2	217552	USD	
10/06/2015 00:00	65.04	66.36	64.88	65.6	202082	USD	
11/06/2015 00:00	65.57	66.06	64.5	64.86	111600	USD	
12/06/2015 00:00	64.87	64.95	63.68	63.87	97466	USD	
15/06/2015 00:00	63.62	63.96	62.24	62.61	25732	USD	
16/06/2015 00:00	63.8	64.41	63.42	63.71	272115	USD	
17/06/2015 00:00	63.6	65.47	62.6	63.68	314464	USD	
18/06/2015 00:00	63.74	64.96	63.44	64.21	208247	USD	
19/06/2015 00:00	64.2	64.56	62.34	62.86	207580	USD	
22/06/2015 00:00	62.57	63.74	62.1	63.32	198538	USD	
23/06/2015 00:00	63.21	64.89	62.76	64.47	258141	USD	
24/06/2015 00:00	64.66	65.05	63.01	63.57	250913	USD	
25/06/2015 00:00	63.5	63.95	62.72	63.32	202914	USD	
26/06/2015 00:00	63.34	63.62	62.5	63.19	199157	USD	
29/06/2015 00:00	62.85	62.96	61.35	62.01	258021	USD	
30/06/2015 00:00	61.77	63.83	61.71	63.24	242835	USD	
01/07/2015 00:00	63.02	63.35	61.84	62.05	256515	USD	
02/07/2015 00:00	61.92	63.2	61.78	61.83	203613	USD	
03/07/2015 00:00	61.73	62.06	60.12	60.55	106762	USD	
06/07/2015 00:00	60	60	56.38	56.83	289573	USD	
07/07/2015 00:00	56.85	57.83	55.1	57.28	323629	USD	
08/07/2015 00:00	57.25	57.75	55.87	57.29	286446	USD	
09/07/2015 00:00	57.1	59.27	57.01	58.48	269916	USD	
10/07/2015 00:00	58.49	59.66	57.86	58.73	151551	USD	
13/07/2015 00:00	58.35	58.83	56.84	57.88	174125	USD	
14/07/2015 00:00	57.71	58.78	56.43	58.65	137608	USD	
15/07/2015 00:00	58.63	58.81	56.86	57.28	78184	USD	
16/07/2015 00:00	57.31	58.21	56.95	57.53	13661	USD	
17/07/2015 00:00	56.93	57.35	56.4	57.08	155706	USD	
20/07/2015 00:00	57.12	57.44	56.33	56.5	152931	USD	
21/07/2015 00:00	56.55	57.44	56.33	56.99	181247	USD	
22/07/2015 00:00	56.88	56.9	55.92	56.05	212806	USD	
23/07/2015 00:00	56.04	56.53	55.1	55.5	197837	USD	
24/07/2015 00:00	55.39	55.6	54.3	54.63	187002	USD	
27/07/2015 00:00	54.45	54.89	52.83	52.91	216248	USD	
28/07/2015 00:00	53.08	54.08	52.28	53.03	282325	USD	
29/07/2015 00:00	52.99	54.33	52.51	53.63	279787	USD	
30/07/2015 00:00	53.6	54.38	53.02	53.38	210989	USD	
31/07/2015 00:00	53.43	53.47	51.63	51.77	203831	USD	
03/08/2015 00:00	51.55	52.01	49.36	49.65	298791	USD	
